phase,source_file,record_number,event_id,provider,channel,computer,utc_system_time,local_time,level,task,opcode,keywords,RuleName,UtcTime,ProcessGuid,ProcessId,Image,FileVersion,Description,Product,Company,OriginalFileName,CommandLine,CurrentDirectory,User,LogonGuid,LogonId,TerminalSessionId,IntegrityLevel,Hashes,ParentProcessGuid,ParentProcessId,ParentImage,ParentCommandLine,ParentUser,Protocol,Initiated,SourceIp,SourceHostname,SourcePort,DestinationIp,DestinationHostname,DestinationPort,DestinationPortName,QueryName,QueryStatus,QueryResults,TargetObject,Details,NewName,TargetFilename,CreationUtcTime,AADDomainJoin,ADDomainJoin,AccountName,AdaptiveTargetState,Address,AddressLength,AllFinalPcrValuesPcrBitmap,AllPcrDatasPcrBitmap,AttemptedRecoveryEnforcementSucceeded,BitlockerUserInputTime,BootId,BootMenuPolicy,BootMode,BootStatusPolicy,BootStlEnforced,BootType,BucketConfidenceLevel,BucketId,BuildVersion,ClearReason,ClientPID,CmosTime,CommandLineLength,Config,CorruptionActionState,CountNew,CountOld,CountPcrsInAllFinalPcrValuesPcrBitmap,CountPcrsInAllPcrDatasPcrBitmap,CurrentBias,CurrentStratumNumber,CurrentTimeZoneID,DCName,Data,Data_0,DateTime,Default SD String:,DeviceAttributes,DeviceInstance,DeviceInstanceLength,DeviceName,DeviceNameLength,DeviceObject,DeviceTime,DeviceVersionMajor,DeviceVersionMinor,DirtyPages,DomainController,DriveName,DueTime,DwordVal,EfiDaylightFlags,EfiTime,EfiTimeZoneBias,EnableDisableReason,EnabledNew,EntryCount,ErrorCode,ExecutablePath,ExitReason,ExtraString,ExtraStringLength,FailureReason,FileStartTime,FinalPcrValues,FinalPcrValuesSize,FinalStatus,FirstRefresh,GracePeriod,Group,HRESULT,HResult,HalRtcErrorCode,HardwareChecks,HiveName,HiveNameLength,Host OS Build number,Host OS Major version,Host OS Minor version,Host OS Service pack major number,Host OS Service pack minor number,IdleImplementation,IdleStateCount,ImagePath,Installation choice,InternalBootFlags,InternalCode,IsAutoEnabled,IsLicensed,IsSecureBootOn,IsSoftBoot,IsTestConfig,IsUnattended,Json,KeysUpdated,LastBootGood,LastBootId,LastShutdownGood,Level,LoadOptions,LoaderTime,LocalStatus,MajorVersion,MaximumPerformancePercent,MinimumPasswordLength,MinimumPasswordLengthAudit,MinimumPerformancePercent,MinimumThrottlePercent,MinorVersion,MonitorReason,NewLatchTimerNeeded,NewLatchTimerWaitingSystemUpdateCompletion,NewSchemeGuid,NewSize,NewTime,NewTimerNeeded,NewTimerWaitingUpdateCompletion,NextSessionId,NextSessionType,NominalFrequency,Number,OSEditionID,OSName,OSbuildversion,OSmajorversion,OSminorversion,OSservicepackName,OSservicepackmajorversion,OSservicepackminorversion,OldSchemeGuid,OldTime,OriginalSize,Path,PerformanceImplementation,Phase,PolicyFileExists,PowerStateAc,PreviousEnergyCapacityAtEnd,PreviousEnergyCapacityAtStart,PreviousFullEnergyCapacityAtEnd,PreviousFullEnergyCapacityAtStart,PreviousLatchTimerExistsButDisabled,PreviousSessionDurationInUs,PreviousSessionId,PreviousSessionType,PreviousTimerExists,PreviousTimerExistsButDisabled,PreviousTimerStartTime,ProcessID,ProcessImageFileNameWin32,ProcessName,ProcessNameLength,ProcessPath,ProcessPid,ProcessingMode,ProcessingTimeInMilliseconds,QfeVersion,RealTimeIsUniversal,Reason,RelaxMinimumPasswordLengthLimits,ReserveStatus,RmId,SealedPcrDigestsDatums,SealedPcrDigestsDatumsSize,ServiceName,ServiceType,ServiceVersion,ShutdownActionType,ShutdownDuration,ShutdownEventCode,ShutdownReason,StartTime,StartType,State,Status,StopTime,Success,SupportInfo1,SupportInfo2,SupportedFeatures,SystemInCmosMode,SystemTime,TSId,TcgLogHashAlgorithm,TcgLogHashAlgorithmSize,TimeDeltaInMs,TimeSource,TimeSourceRefId,TimeZoneBias,TimeZoneInfoCacheUpdated,TmId,Turn,UpdateReason,UpdateType,Url,UserData_raw,UserSid,Version,VetoingDevices,VetoingDevicesLength,Volume,VsmPolicy,WritePhase,driverFile,errorCode,lineNumber,param1,param10,param11,param2,param3,param4,param5,param6,param7,param8,param9,serviceGuid,updateGuid,updateRevisionNumber,updateTitle,win32Error
fase4_suspicious_simulated,fase4_system_sospechosa.evtx,25,16,Microsoft-Windows-Kernel-General,System,WIN-3POH0BPQ67M,2026-04-21 07:48:00.731071+00:00,2026-04-21 09:48:00.731+02:00,4,0,0,0x8000000000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,\SystemRoot\System32\Config\SAM,31,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fase4_suspicious_simulated,fase4_system_sospechosa.evtx,26,55,Microsoft-Windows-Kernel-Processor-Power,System,WIN-3POH0BPQ67M,2026-04-21 07:48:00.794312+00:00,2026-04-21 09:48:00.794+02:00,4,47,0,0x8000000000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,100,,,100,100,,,,,,,,,,,,3418,0,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fase4_suspicious_simulated,fase4_system_sospechosa.evtx,27,55,Microsoft-Windows-Kernel-Processor-Power,System,WIN-3POH0BPQ67M,2026-04-21 07:48:00.796526+00:00,2026-04-21 09:48:00.796+02:00,4,47,0,0x8000000000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,100,,,100,100,,,,,,,,,,,,3418,1,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fase4_suspicious_simulated,fase4_system_sospechosa.evtx,28,55,Microsoft-Windows-Kernel-Processor-Power,System,WIN-3POH0BPQ67M,2026-04-21 07:48:00.797152+00:00,2026-04-21 09:48:00.797+02:00,4,47,0,0x8000000000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,100,,,100,100,,,,,,,,,,,,3418,2,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fase4_suspicious_simulated,fase4_system_sospechosa.evtx,29,55,Microsoft-Windows-Kernel-Processor-Power,System,WIN-3POH0BPQ67M,2026-04-21 07:48:00.797941+00:00,2026-04-21 09:48:00.797+02:00,4,47,0,0x8000000000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,100,,,100,100,,,,,,,,,,,,3418,3,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fase4_suspicious_simulated,fase4_system_sospechosa.evtx,30,55,Microsoft-Windows-Kernel-Processor-Power,System,WIN-3POH0BPQ67M,2026-04-21 07:48:00.798536+00:00,2026-04-21 09:48:00.798+02:00,4,47,0,0x8000000000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,100,,,100,100,,,,,,,,,,,,3418,4,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fase4_suspicious_simulated,fase4_system_sospechosa.evtx,31,16,Microsoft-Windows-Kernel-General,System,WIN-3POH0BPQ67M,2026-04-21 07:48:01.108784+00:00,2026-04-21 09:48:01.108+02:00,4,0,0,0x8000000000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14895,,,,,,,,,,,,,,,,,,,,,,,,,,,,\SystemRoot\System32\Config\SOFTWARE,36,,,,,,,,,,,,,,,,,,,259929,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fase4_suspicious_simulated,fase4_system_sospechosa.evtx,32,98,Microsoft-Windows-Ntfs,System,WIN-3POH0BPQ67M,2026-04-21 07:48:01.311911+00:00,2026-04-21 09:48:01.311+02:00,4,0,0,0x8000000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,\Device\HarddiskVolume4,,,,,,,,\\?\Volume{25f81285-ce09-4acd-b936-033f328c2573},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fase4_suspicious_simulated,fase4_system_sospechosa.evtx,33,24,Microsoft-Windows-Kernel-General,System,WIN-3POH0BPQ67M,2026-04-21 07:48:01.374689+00:00,2026-04-21 09:48:01.374+02:00,4,11,0,0x8000000000000010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-120,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fase4_suspicious_simulated,fase4_system_sospechosa.evtx,34,16,Microsoft-Windows-Kernel-General,System,WIN-3POH0BPQ67M,2026-04-21 07:48:01.418497+00:00,2026-04-21 09:48:01.418+02:00,4,0,0,0x8000000000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1073,,,,,,,,,,,,,,,,,,,,,,,,,,,,\SystemRoot\System32\config\DRIVERS,35,,,,,,,,,,,,,,,,,,,24224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fase4_suspicious_simulated,fase4_system_sospechosa.evtx,35,19,Microsoft-Windows-Wininit,System,WIN-3POH0BPQ67M,2026-04-21 07:48:01.989521+00:00,2026-04-21 09:48:01.989+02:00,4,0,0,0x4000000000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fase4_suspicious_simulated,fase4_system_sospechosa.evtx,36,25,Microsoft-Windows-Wininit,System,WIN-3POH0BPQ67M,2026-04-21 07:48:01.989540+00:00,2026-04-21 09:48:01.989+02:00,4,0,0,0x4000000000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,0001-01-01 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fase4_suspicious_simulated,fase4_system_sospechosa.evtx,37,23,Microsoft-Windows-Wininit,System,WIN-3POH0BPQ67M,2026-04-21 07:48:01.990673+00:00,2026-04-21 09:48:01.990+02:00,4,0,0,0x4000000000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,268435456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fase4_suspicious_simulated,fase4_system_sospechosa.evtx,38,14,Microsoft-Windows-Wininit,System,WIN-3POH0BPQ67M,2026-04-21 07:48:02.108845+00:00,2026-04-21 09:48:02.108+02:00,4,0,0,0x4000000000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fase4_suspicious_simulated,fase4_system_sospechosa.evtx,39,12,Microsoft-Windows-Wininit,System,WIN-3POH0BPQ67M,2026-04-21 07:48:02.132668+00:00,2026-04-21 09:48:02.132+02:00,4,0,0,0x4000000000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fase4_suspicious_simulated,fase4_system_sospechosa.evtx,40,6156,LsaSrv,System,WIN-3POH0BPQ67M,2026-04-21 07:48:02.210890+00:00,2026-04-21 09:48:02.210+02:00,4,0,0,0x8000000000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fase4_suspicious_simulated,fase4_system_sospechosa.evtx,41,16962,Microsoft-Windows-Directory-Services-SAM,System,WIN-3POH0BPQ67M,2026-04-21 07:48:02.466776+00:00,2026-04-21 09:48:02.466+02:00,4,0,0,0x8000000000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,O:SYG:SYD:(A;;RC;;;BA),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fase4_suspicious_simulated,fase4_system_sospechosa.evtx,42,16977,Microsoft-Windows-Directory-Services-SAM,System,WIN-3POH0BPQ67M,2026-04-21 07:48:02.480513+00:00,2026-04-21 09:48:02.480+02:00,4,0,0,0x8000000000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fase4_suspicious_simulated,fase4_system_sospechosa.evtx,43,16983,Microsoft-Windows-Directory-Services-SAM,System,WIN-3POH0BPQ67M,2026-04-21 07:48:02.480515+00:00,2026-04-21 09:48:02.480+02:00,4,0,0,0x8000000000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fase4_suspicious_simulated,fase4_system_sospechosa.evtx,44,16,Microsoft-Windows-Kernel-General,System,WIN-3POH0BPQ67M,2026-04-21 07:48:02.709475+00:00,2026-04-21 09:48:02.709+02:00,4,0,0,0x8000000000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,\??\C:\WINDOWS\ServiceProfiles\NetworkService\NTUSER.DAT,56,,,,,,,,,,,,,,,,,,,555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fase4_suspicious_simulated,fase4_system_sospechosa.evtx,45,16,Microsoft-Windows-Kernel-General,System,WIN-3POH0BPQ67M,2026-04-21 07:48:03.243343+00:00,2026-04-21 09:48:03.243+02:00,4,0,0,0x8000000000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,\??\C:\WINDOWS\ServiceProfiles\LocalService\NTUSER.DAT,54,,,,,,,,,,,,,,,,,,,555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fase4_suspicious_simulated,fase4_system_sospechosa.evtx,46,2005,Microsoft-Windows-SetupPlatform,System,WIN-3POH0BPQ67M,2026-04-21 07:48:08.637672+00:00,2026-04-21 09:48:08.637+02:00,4,1003,0,0x2000000000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26100,10,0,0,0,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fase4_suspicious_simulated,fase4_system_sospechosa.evtx,47,16,Microsoft-Windows-Kernel-General,System,WIN-3POH0BPQ67M,2026-04-21 07:48:09.126274+00:00,2026-04-21 09:48:09.126+02:00,4,0,0,0x8000000000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8180,,,,,,,,,,,,,,,,,,,,,,,,,,,,\??\C:\WINDOWS\System32\config\COMPONENTS,41,,,,,,,,,,,,,,,,,,,83749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fase4_suspicious_simulated,fase4_system_sospechosa.evtx,48,16977,Microsoft-Windows-Directory-Services-SAM,System,WIN-3POH0BPQ67M,2026-04-21 07:48:09.317101+00:00,2026-04-21 09:48:09.317+02:00,4,0,0,0x8000000000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fase4_suspicious_simulated,fase4_system_sospechosa.evtx,49,16,Microsoft-Windows-Kernel-General,System,WIN-3POH0BPQ67M,2026-04-21 07:48:09.913662+00:00,2026-04-21 09:48:09.913+02:00,4,0,0,0x8000000000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,\SystemRoot\System32\Config\BBI,31,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fase4_suspicious_simulated,fase4_system_sospechosa.evtx,50,6,Microsoft-Windows-FilterManager,System,WIN-3POH0BPQ67M,2026-04-21 07:48:09.952017+00:00,2026-04-21 09:48:09.952+02:00,4,0,0,0x8000000000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bfs,3,,2078-10-20 19:48:06+00:00,10,0,,,,,,,,,,,,,,,,,,,,,0x00000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fase4_suspicious_simulated,fase4_system_sospechosa.evtx,51,6,Microsoft-Windows-FilterManager,System,WIN-3POH0BPQ67M,2026-04-21 07:48:09.963081+00:00,2026-04-21 09:48:09.963+02:00,4,0,0,0x8000000000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,wcifs,5,,2016-12-17 06:06:51+00:00,10,0,,,,,,,,,,,,,,,,,,,,,0x00000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fase4_suspicious_simulated,fase4_system_sospechosa.evtx,52,6,Microsoft-Windows-FilterManager,System,WIN-3POH0BPQ67M,2026-04-21 07:48:09.984955+00:00,2026-04-21 09:48:09.984+02:00,4,0,0,0x8000000000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,luafv,5,,2008-10-02 02:58:34+00:00,10,0,,,,,,,,,,,,,,,,,,,,,0x00000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fase4_suspicious_simulated,fase4_system_sospechosa.evtx,53,6,Microsoft-Windows-FilterManager,System,WIN-3POH0BPQ67M,2026-04-21 07:48:09.999168+00:00,2026-04-21 09:48:09.999+02:00,4,0,0,0x8000000000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CldFlt,6,,2054-08-11 11:49:59+00:00,10,0,,,,,,,,,,,,,,,,,,,,,0x00000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
